UserId,product_list
21054,"[11659156, 12407830, 11659558, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21056,"[11659710, 13039086, 13038828, 12407522, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
21070,"[13039546, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21074,"[11659670, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21113,"[12360438, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21136,"[12407526, 11237196, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21141,"[12406914, 11360810, 12657532, 11659362, 12657474, 11659090, 12406918, 11659004, 12360426, 13039024]"
21151,"[13039516, 13039848, 12658304, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21201,"[12407304, 12658578, 12657588, 13039052, 12657442, 12360426, 13039024, 14122832, 13039516, 12407770]"
21213,"[11659940, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21234,"[12407496, 12407490, 13038876, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21235,"[12658512, 11407382, 11659090, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21238,"[13039784, 13039574, 13039810, 13039816, 11659852, 12360426, 13039024, 14122832, 13039516, 12407770]"
21239,"[13039034, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21244,"[11659288, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21259,"[11659734, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21265,"[12360462, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21283,"[12407400, 12407398, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21292,"[13039848, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21296,"[12658392, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21306,"[12657566, 11659998, 12407526, 12406918, 13038944, 12360426, 13039024, 14122832, 13039516, 12407770]"
21318,"[12657396, 12657430, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21326,"[12657402, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21332,"[12658440, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21340,"[12406926, 12657762, 12658516, 12657448, 12657658, 13039820, 11659780, 11659180, 12360426, 13039024]"
21347,"[12406888, 11407198, 11714676, 12406878, 12407818, 11659834, 11659222, 12360426, 13039024, 14122832]"
21351,"[13039526, 12657568, 12407832, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21357,"[13038648, 11659152, 12360384, 12360382, 12371298, 12360426, 13039024, 14122832, 13039516, 12407770]"
21361,"[12407398, 12407400, 13202644, 13202666, 13202642, 13202648, 13039052, 11141324, 11141326, 13202662]"
21362,"[11659764, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21369,"[13038648, 11659362, 11714484, 11659366, 11659364, 12360426, 13039024, 14122832, 13039516, 12407770]"
21371,"[11480994, 12406946, 11659550, 12658288, 11659966, 12322644, 11659852, 11659854, 12407686, 11659764]"
21373,"[12658398, 12407630, 12658512, 12360452, 12658516, 12360426, 13039024, 14122832, 13039516, 12407770]"
21378,"[11237196, 12360444, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21380,"[12407568, 12407014, 12407388, 12658512, 12657776, 12657766, 12657772, 11659856, 12360426, 13039024]"
21385,"[12657762, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21389,"[11407152, 12658390, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21405,"[12406940, 12407790, 11659978, 12360374, 11659604, 11360824, 11659956, 12360426, 13039024, 14122832]"
21431,"[12407394, 12371254, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21435,"[11460682, 12407422, 12657562, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21438,"[12696926, 12406908, 12655600, 12657360, 11460916, 13039650, 13039840, 12360426, 13039024, 14122832]"
21453,"[12657754, 11659586, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21454,"[13038920, 12657740, 12406894, 12407828, 13039634, 12407864, 12407946, 11659524, 13038650, 12407830]"
21456,"[12406868, 11659640, 12360426, 12658552, 11603832, 11660000, 11460954, 12407690, 11659292, 11659688]"
21457,"[13653702, 11659998, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21467,"[12407376, 12407512, 11659468, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21469,"[12407864, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21470,"[13039450, 13039888, 13039890, 13039554, 13039652, 13038852, 12658318, 12658550, 12658438, 12657780]"
21478,"[11139524, 11659456, 11237090, 11714588, 13039490, 12406894, 11659190, 12657804, 12657552, 12406900]"
21501,"[12696928, 12995892, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21503,"[12658440, 11660030, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21521,"[13038868, 13038942, 12657960, 11660120, 11150078, 11659644, 12657752, 12360426, 13039024, 14122832]"
21526,"[11659836, 12407848, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21583,"[13039840, 13039524, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21604,"[11360722, 11659622, 12406874, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21615,"[12658406, 12658398, 11360912, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21621,"[11360696, 12407322, 11658984, 12406906, 11659210, 12360426, 13039024, 14122832, 13039516, 12407770]"
21646,"[13202642, 13039498, 11407262, 12657736, 12658546, 11659328, 11659608, 12322648, 12407794, 11659536]"
21649,"[13039830, 12407802, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21678,"[11659764, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21685,"[11659576, 12657550, 12657774, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21688,"[13038848, 13039908, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21730,"[13039470, 13039520, 12360438, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21738,"[13017332, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21760,"[12658110, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21762,"[12360374, 12657528, 12407296, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21790,"[13039024, 13038940, 13039484, 13650242, 11659284, 13653536, 14121846, 11481094, 13039096, 12360426]"
21803,"[12322654, 12658422, 12658340, 12407656, 11659918, 12360426, 13039024, 14122832, 13039516, 12407770]"
21828,"[13039440, 13039442, 12407524, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21831,"[12658148, 11659332, 12407010, 12407354, 12407880, 12406906, 12658296, 12360426, 13039024, 14122832]"
21837,"[12658184, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21839,"[12407400, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21845,"[13039552, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21862,"[12406870, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21864,"[11480994, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21876,"[12407770, 13039476, 13039150, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
21878,"[12657378, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21888,"[13039514, 11659582, 12407800, 12658404, 12407688, 12371384, 12658260, 11659534, 12322648, 12407834]"
21890,"[12406886, 13039520, 11660064, 12658070, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
21894,"[12406914, 11407180, 12371330, 12360450, 12988622, 12360426, 13039024, 14122832, 13039516, 12407770]"
21906,"[12407606, 11659566, 12407780, 11659730, 12657338, 12360426, 13039024, 14122832, 13039516, 12407770]"
21907,"[13038874, 12696926, 11660008, 11480980, 11360884, 12360426, 13039024, 14122832, 13039516, 12407770]"
21914,"[13039534, 13039742, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
21933,"[13039524, 13039478, 13039776, 13039750, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
21958,"[11659590, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
21960,"[12947666, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22041,"[12407398, 13038942, 13038834, 13038946, 12322648, 11659686, 12658608, 12658304, 12658330, 12657450]"
22044,"[11407224, 12360388, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22047,"[12360454, 12407390, 12658086, 12407440, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
22117,"[12657426, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22120,"[13039920, 13039744, 13039026, 12657724, 12657744, 12657756, 12360426, 13039024, 14122832, 13039516]"
22125,"[12658360, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22145,"[11659250, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22172,"[13039922, 13038980, 13039030, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22174,"[13202666, 13202662, 13202672, 13202646, 12657534, 12658482, 12360426, 13039024, 14122832, 13039516]"
22179,"[11659624, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22185,"[11659050, 12407400, 12407398, 12407014, 12657376, 12360426, 13039024, 14122832, 13039516, 12407770]"
22196,"[12407380, 12407382, 12657528, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22200,"[12657532, 12658204, 12407744, 12407814, 12657656, 12371298, 12360426, 13039024, 14122832, 13039516]"
22204,"[12407502, 11714588, 11659936, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22205,"[12407760, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22214,"[11659998, 11659608, 13039886, 12406948, 13038946, 12657784, 12657382, 12322648, 12360426, 13039024]"
22259,"[13039554, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22260,"[12407934, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22267,"[11659048, 12696914, 11659764, 12407802, 12658090, 12407828, 12406862, 12322666, 11659148, 11659954]"
22274,"[12407638, 13039848, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22278,"[13653702, 12371378, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22280,"[13202646, 12407394, 11659884, 12407504, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
22296,"[12407772, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22315,"[12407934, 12407298, 12407382, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22317,"[13038648, 11461044, 12658512, 12657432, 12407516, 12360426, 13039024, 14122832, 13039516, 12407770]"
22325,"[11659326, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22344,"[12407826, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22345,"[13039498, 11407172, 11407194, 11407356, 13038874, 12360426, 13039024, 14122832, 13039516, 12407770]"
22347,"[12658508, 12360388, 12406886, 13039466, 13039024, 12360438, 12360426, 13039024, 14122832, 13039516]"
22364,"[11659742, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22366,"[12657436, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22372,"[11659216, 13038962, 11660064, 13653550, 13039506, 12407934, 11659958, 12407504, 12657556, 12360426]"
22375,"[11603772, 11407382, 11407436, 11714676, 12406964, 12407400, 12360426, 13039024, 14122832, 13039516]"
22390,"[13038960, 12657704, 13039058, 12657564, 12399312, 13653700, 14101712, 13039750, 13653514, 13039580]"
22391,"[12099206, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22415,"[11660002, 11407150, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22421,"[13038892, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22426,"[13039848, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22435,"[12407016, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22455,"[12407390, 12406874, 12658406, 12407770, 11360730, 12360426, 13039024, 14122832, 13039516, 12407770]"
22458,"[11659960, 12407818, 13039508, 13039782, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
22464,"[13039792, 13039826, 13038832, 13039598, 13064980, 13038870, 13038884, 13039530, 13039562, 13039744]"
22469,"[13039656, 12657582, 12657640, 12973004, 11237116, 13653564, 12396562, 12658230, 12657656, 12657658]"
22493,"[12658104, 12658398, 12658548, 12658214, 12658202, 12657642, 12658410, 12360426, 13039024, 14122832]"
22497,"[12371378, 12407314, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22502,"[12322660, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22509,"[12407500, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22521,"[13039620, 11481068, 13039896, 11659992, 11481080, 12360438, 12407734, 11659566, 12658232, 12406886]"
22554,"[11361056, 12406954, 11460672, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22563,"[13039534, 13039744, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22583,"[11659340, 12657634, 13017332, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22606,"[12406894, 12407154, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22614,"[13039556, 12407676, 12658102, 12657572, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
22618,"[12658258, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22629,"[13039514, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22635,"[13039634, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22650,"[12658052, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22661,"[12407370, 11659314, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22669,"[12658236, 13039762, 12658230, 12658440, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
22673,"[12407444, 13038820, 13038830, 12407898, 12657598, 12406882, 12360426, 13039024, 14122832, 13039516]"
22692,"[13039552, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22698,"[11659604, 12360438, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22735,"[12658504, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22743,"[11714428, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22745,"[11659236, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22748,"[13038926, 13038932, 12371362, 12406888, 11659976, 12360426, 13039024, 14122832, 13039516, 12407770]"
22751,"[13039024, 13039034, 12658228, 12406972, 12658440, 12360426, 13039024, 14122832, 13039516, 12407770]"
22752,"[12658406, 12407030, 12658394, 12657760, 12407790, 11659918, 11481078, 11658984, 11659036, 12322646]"
22757,"[12657878, 11660064, 12658052, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22758,"[11659448, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22779,"[11407142, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22787,"[13039736, 11714594, 11659024, 12947668, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
22803,"[11460952, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22806,"[11361044, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22814,"[11660124, 11660080, 12407132, 11714700, 12407176, 12407158, 12658598, 12360426, 13039024, 14122832]"
22850,"[11659934, 11659936, 11461036, 12371364, 12371362, 11659950, 12360426, 13039024, 14122832, 13039516]"
22860,"[12371342, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22867,"[13039686, 13039540, 13039618, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22877,"[12658298, 11659450, 12658304, 11659532, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
22893,"[12407798, 12406870, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22915,"[13038816, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22923,"[12407828, 12371376, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22929,"[13653530, 13039792, 12655600, 12406932, 12407754, 13039838, 13038946, 12407742, 12406870, 12658604]"
22944,"[12360426, 11407158, 11659626, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22947,"[13039534, 12406908, 12696926, 12658230, 11659528, 12406932, 12407324, 12658450, 12407848, 12360460]"
22957,"[12360426, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22959,"[13038952, 12407614, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22965,"[11237156, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
22983,"[12657438, 11659338, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
22994,"[12407826, 12322668, 12407832, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
22995,"[12407270, 12657370, 12657386, 12407436, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
23001,"[12657900, 11659526, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23020,"[13039466, 13039704, 13039140, 13039760, 13038984, 13039070, 12696924, 13039518, 12407770, 11659106]"
23026,"[11659840, 12360432, 12407734, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
23044,"[13650180, 13649998, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23067,"[13039548, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23074,"[12322660, 11659548, 11714540, 12657360, 12658568, 12360426, 13039024, 14122832, 13039516, 12407770]"
23103,"[13039578, 12658226, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23106,"[11407226, 12657784, 13039440, 11714588, 12407796, 12360434, 12406906, 12360448, 12658582, 12406972]"
23109,"[11481094, 12406970, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23115,"[13039566, 13039896, 12658616, 12658332, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
23143,"[12658618, 12658612, 11659616, 12407478, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
23147,"[13039770, 13039552, 13039800, 13039530, 12657692, 12360426, 13039024, 14122832, 13039516, 12407770]"
23164,"[11360786, 11659246, 11659090, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
23183,"[12658348, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23214,"[12407278, 13039450, 11659950, 12657580, 12407344, 12360422, 12658424, 11659696, 12658598, 12407624]"
23241,"[13039904, 13038848, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23269,"[12406960, 12407618, 12407818, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
23278,"[12658030, 12657972, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23301,"[12658604, 12657802, 12407624, 12658152, 11461004, 12657450, 11659452, 12360426, 13039024, 14122832]"
23314,"[13202664, 13038820, 12658182, 13038968, 13038966, 13039848, 13038956, 12360426, 13039024, 14122832]"
23315,"[12360444, 12371376, 12658482, 12658480, 12658406, 12658446, 12407808, 12360426, 13039024, 14122832]"
23321,"[13039498, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23333,"[12360418, 12407770, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23336,"[12657434, 11481078, 12407392, 11659072, 12407030, 12407390, 12407500, 13038852, 11659022, 12360426]"
23341,"[13039624, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23369,"[12407154, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23374,"[12658260, 12407814, 11659914, 12658620, 12407926, 14110868, 12407022, 12657766, 12657772, 13038942]"
23391,"[12407832, 12658428, 12657400, 12657396, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
23393,"[11141342, 12657784, 12657446, 12658124, 12657750, 11141346, 12407474, 12360426, 13039024, 14122832]"
23411,"[12406924, 12657648, 12657534, 11407194, 11659200, 12407870, 12360426, 13039024, 14122832, 13039516]"
23419,"[13039536, 13653674, 13653552, 12406962, 11148440, 13039498, 13039490, 13202642, 13653576, 13653700]"
23438,"[11659736, 12657426, 12407402, 12407296, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
23447,"[13039834, 12658250, 11360870, 12658616, 11660002, 12360454, 12407616, 11658986, 12407504, 12658478]"
23483,"[12407760, 12658348, 12658482, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
23526,"[13039508, 12360394, 12658438, 12360424, 12407730, 12360426, 13039024, 14122832, 13039516, 12407770]"
23540,"[12696914, 12406888, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23568,"[13039080, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23590,"[12658116, 12657746, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23616,"[12657652, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23617,"[13039514, 13039650, 13039848, 13038826, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
23625,"[13039516, 13039496, 13039838, 13039540, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
23637,"[12407386, 12360372, 11660030, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
23660,"[12658620, 12657724, 12658148, 12658150, 12657378, 12658202, 12658214, 12657388, 11351668, 11141306]"
23675,"[12658080, 12658034, 12371276, 12657964, 11660046, 12360426, 13039024, 14122832, 13039516, 12407770]"
23679,"[12360426, 11659528, 12322664, 11360780, 12407752, 12322658, 12658262, 11407278, 12360426, 13039024]"
23684,"[13039470, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23697,"[13202644, 13202646, 12407380, 13038648, 12657500, 12658584, 12406904, 11147312, 11407102, 11480984]"
23699,"[13039618, 12371372, 13039842, 11659554, 12407688, 11658998, 12657720, 12658512, 11659686, 11659552]"
23727,"[12371246, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23735,"[11659860, 11659830, 11659604, 12407392, 12407790, 12360426, 13039024, 14122832, 13039516, 12407770]"
23763,"[12407772, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23770,"[12936772, 12658404, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23789,"[12407214, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23792,"[12407760, 13039058, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23803,"[11659306, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23807,"[13039618, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23810,"[13039516, 12657360, 12658340, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
23816,"[14101712, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23823,"[11141326, 13039652, 13039806, 13039768, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
23845,"[12658440, 12407730, 11659534, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
23849,"[12406974, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23859,"[13039076, 11481086, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23869,"[12657620, 12407022, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23870,"[12407760, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23885,"[12360424, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23886,"[13038848, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23925,"[11360672, 12406886, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
23969,"[12407012, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23973,"[11407382, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
23974,"[12658252, 11659520, 12406932, 13039906, 13039466, 13038966, 13038852, 13039624, 12360434, 11659812]"
23985,"[12407924, 12407926, 12406888, 12657564, 12407442, 12657762, 12360426, 13039024, 14122832, 13039516]"
24014,"[11659640, 13038906, 11659538, 12407154, 12407116, 12360426, 13039024, 14122832, 13039516, 12407770]"
